997271;resultado3;26/9/14 10:39;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2016;answer;WOMAN;273;11;273;UO1;81.9.166.40;"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8";600;524;245301;11;UO1;UO1;WOMAN;245301
564976;resultado3;17/9/14 20:58;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1542;answer;WOMAN;177;11;177;UO1;88.25.211.41;"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;666;245925;11;UO1;UO1;WOMAN;245925
1024817;resultado3;26/9/14 10:54;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1744;answer;WOMAN;277;11;277;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;246171;11;UO1;UO1;WOMAN;246171
933706;resultado3;25/9/14 13:56;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1683;answer;WOMAN;259;11;259;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;246475;11;UO1;UO1;WOMAN;246475
1263102;resultado3;29/11/14 0:15;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1596;answer;WOMAN;339;11;339;UO1;2.139.179.140;"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36";"es,en-US;q=0.8,en;q=0.6";600;700;246672;11;UO1;UO1;WOMAN;246672
713488;resultado3;19/9/14 10:46;GENDER_VALUE;-1;-1;-1;-1;-1;-1;3313;answer;MAN;210;11;210;UO1;156.35.222.165;"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8";600;577;223842;11;UO1;UO1;MAN;223842
964784;resultado3;25/9/14 16:35;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1636;answer;MAN;269;11;269;UO1;83.35.126.100;Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36;"es-ES,es;q=0.8";600;700;225420;11;UO1;UO1;MAN;225420
783450;resultado3;19/9/14 14:00;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1853;answer;MAN;225;11;225;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;225811;11;UO1;UO1;MAN;225811
475873;resultado3;17/9/14 13:52;GENDER_VALUE;-1;-1;-1;-1;-1;-1;4892;answer;MAN;150;11;150;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;227528;11;UO1;UO1;MAN;227528
354571;resultado3;17/9/14 13:41;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2498;answer;MAN;119;11;119;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;235466;11;UO1;UO1;MAN;235466
